typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","188","CRI","Costa Rica","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9636.722","true","-1","N/A","0","false","9636.722","true","0","false",,"394658","394658","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45.1","true","-1","N/A","0","false","45.1","true","0","false",,"2569","2569","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","74.085","true","-1","N/A","0","false","74.085","true","0","false",,"4220","4220","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3369.824","true","-1","N/A","0","false","3369.824","true","0","false",,"108749","108749","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","204","BEN","Benin","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","130.637","true","-1","N/A","0","false","130.637","true","0","false",,"6090","6090","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","208","DNK","Denmark","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5563.482","true","-1","N/A","0","false","5563.482","true","0","false",,"277635","277635","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6181.953","true","-1","N/A","0","false","6181.953","true","0","false",,"281950","281950","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1126.156","true","-1","N/A","0","false","1126.156","true","0","false",,"43669","43669","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","222","SLV","El Salvador","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8720.234","true","-1","N/A","0","false","8720.234","true","0","false",,"237641","237641","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","778.973","true","-1","N/A","0","false","778.973","true","0","false",,"38803","38803","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","231","ETH","Ethiopia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2468.978","true","-1","N/A","0","false","2468.978","true","0","false",,"118418","118418","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","233","EST","Estonia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","571.457","true","-1","N/A","0","false","571.457","true","0","false",,"27246","27246","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2168.556","true","-1","N/A","0","false","2168.556","true","0","false",,"123525","123525","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","251","FRA","France","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38228.545","true","-1","N/A","0","false","38228.545","true","0","false",,"1512020","1512020","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48810.113","true","-1","N/A","0","false","48810.113","true","0","false",,"2229027","2229027","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","544.334","true","-1","N/A","0","false","544.334","true","0","false",,"24133","24133","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","308","GRD","Grenada","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1507.45","true","-1","N/A","0","false","1507.45","true","0","false",,"69001","69001","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","320","GTM","Guatemala","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4103.883","true","-1","N/A","0","false","4103.883","true","0","false",,"188019","188019","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","328","GUY","Guyana","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1143.333","true","-1","N/A","0","false","1143.333","true","0","false",,"38962","38962","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","340","HND","Honduras","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6993.358","true","-1","N/A","0","false","6993.358","true","0","false",,"231707","231707","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11079.07","true","-1","N/A","0","false","11079.07","true","0","false",,"554024","554024","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1754.397","true","-1","N/A","0","false","1754.397","true","0","false",,"70361","70361","6","false","true",
