API,Series,Date,Value
INTL.57-1-WORL-TBPD.M,54389.0,2008-05-01,74790.717
INTL.56-1-WORL-TBPD.M,nan,2008-05-01,2202.837147
INTL.53-1-GUY-TBPD.M,nan,2008-05-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2008-05-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2008-05-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2008-05-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2008-05-01,3190.9827
INTL.55-1-MEX-TBPD.M,nan,2008-05-01,3162.3
INTL.57-1-MEX-TBPD.M,453.0,2008-05-01,2839.2
INTL.56-1-MEX-TBPD.M,nan,2008-05-01,28.6827
INTL.53-1-USA-TBPD.M,nan,2008-05-01,8891.128
INTL.55-1-USA-TBPD.M,nan,2008-05-01,7824.354
INTL.57-1-USA-TBPD.M,9175.935,2008-05-01,5143.129
INTL.56-1-USA-TBPD.M,nan,2008-05-01,1066.774
INTL.53-1-WORL-TBPD.M,nan,2008-06-01,87226.916147
INTL.55-1-WORL-TBPD.M,nan,2008-06-01,85077.12
INTL.57-1-WORL-TBPD.M,54389.0,2008-06-01,74812.019
INTL.56-1-WORL-TBPD.M,nan,2008-06-01,2149.796147
INTL.53-1-GUY-TBPD.M,nan,2008-06-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2008-06-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2008-06-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2008-06-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2008-06-01,3234.1827
INTL.55-1-MEX-TBPD.M,nan,2008-06-01,3205.5
INTL.57-1-MEX-TBPD.M,453.0,2008-06-01,2881.4
INTL.56-1-MEX-TBPD.M,nan,2008-06-01,28.6827
INTL.53-1-USA-TBPD.M,nan,2008-06-01,8745.066
INTL.55-1-USA-TBPD.M,nan,2008-06-01,7731.333
INTL.57-1-USA-TBPD.M,9175.935,2008-06-01,5137.767
INTL.56-1-USA-TBPD.M,nan,2008-06-01,1013.733
INTL.53-1-WORL-TBPD.M,nan,2008-07-01,88226.212147
INTL.55-1-WORL-TBPD.M,nan,2008-07-01,86059.279
INTL.57-1-WORL-TBPD.M,54389.0,2008-07-01,75569.424
INTL.56-1-WORL-TBPD.M,nan,2008-07-01,2166.933147
INTL.53-1-GUY-TBPD.M,nan,2008-07-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2008-07-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2008-07-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2008-07-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2008-07-01,3180.3827
INTL.55-1-MEX-TBPD.M,nan,2008-07-01,3151.7
INTL.57-1-MEX-TBPD.M,453.0,2008-07-01,2826.6
INTL.56-1-MEX-TBPD.M,nan,2008-07-01,28.6827
INTL.53-1-USA-TBPD.M,nan,2008-07-01,8874.449
INTL.55-1-USA-TBPD.M,nan,2008-07-01,7843.579
INTL.57-1-USA-TBPD.M,9175.935,2008-07-01,5176.806
INTL.56-1-USA-TBPD.M,nan,2008-07-01,1030.87
INTL.53-1-WORL-TBPD.M,nan,2008-08-01,87283.580147
INTL.55-1-WORL-TBPD.M,nan,2008-08-01,85103.163
INTL.57-1-WORL-TBPD.M,54389.0,2008-08-01,74482.225
INTL.56-1-WORL-TBPD.M,nan,2008-08-01,2180.417147
INTL.53-1-GUY-TBPD.M,nan,2008-08-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2008-08-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2008-08-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2008-08-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2008-08-01,3150.9827
INTL.55-1-MEX-TBPD.M,nan,2008-08-01,3122.3
INTL.57-1-MEX-TBPD.M,453.0,2008-08-01,2806.2
INTL.56-1-MEX-TBPD.M,nan,2008-08-01,28.6827
INTL.53-1-USA-TBPD.M,nan,2008-08-01,8716.547
INTL.55-1-USA-TBPD.M,nan,2008-08-01,7672.193
INTL.57-1-USA-TBPD.M,9175.935,2008-08-01,5002.968
INTL.56-1-USA-TBPD.M,nan,2008-08-01,1044.354
INTL.53-1-WORL-TBPD.M,nan,2008-09-01,85676.130147
INTL.55-1-WORL-TBPD.M,nan,2008-09-01,83674.867
INTL.57-1-WORL-TBPD.M,54389.0,2008-09-01,73486.298
INTL.56-1-WORL-TBPD.M,nan,2008-09-01,2001.263147
INTL.53-1-GUY-TBPD.M,nan,2008-09-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2008-09-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2008-09-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2008-09-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2008-09-01,3108.1827
INTL.55-1-MEX-TBPD.M,nan,2008-09-01,3079.5
INTL.57-1-MEX-TBPD.M,453.0,2008-09-01,2768.4
INTL.56-1-MEX-TBPD.M,nan,2008-09-01,28.6827
INTL.53-1-USA-TBPD.M,nan,2008-09-01,7124.5
INTL.55-1-USA-TBPD.M,nan,2008-09-01,6259.3
INTL.57-1-USA-TBPD.M,9175.935,2008-09-01,3973.6
INTL.56-1-USA-TBPD.M,nan,2008-09-01,865.2
INTL.53-1-WORL-TBPD.M,nan,2008-10-01,87271.077147
INTL.55-1-WORL-TBPD.M,nan,2008-10-01,85118.531
INTL.57-1-WORL-TBPD.M,54389.0,2008-10-01,74476.433
INTL.56-1-WORL-TBPD.M,nan,2008-10-01,2152.546147
INTL.53-1-GUY-TBPD.M,nan,2008-10-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2008-10-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2008-10-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2008-10-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2008-10-01,3147.8827
INTL.55-1-MEX-TBPD.M,nan,2008-10-01,3119.2
INTL.57-1-MEX-TBPD.M,453.0,2008-10-01,2804.1
INTL.56-1-MEX-TBPD.M,nan,2008-10-01,28.6827
INTL.53-1-USA-TBPD.M,nan,2008-10-01,8337.225
INTL.55-1-USA-TBPD.M,nan,2008-10-01,7320.742
INTL.57-1-USA-TBPD.M,9175.935,2008-10-01,4737.677
INTL.56-1-USA-TBPD.M,nan,2008-10-01,1016.483
INTL.53-1-WORL-TBPD.M,nan,2008-11-01,87023.373147
INTL.55-1-WORL-TBPD.M,nan,2008-11-01,84887.01
INTL.57-1-WORL-TBPD.M,54389.0,2008-11-01,74319.854
INTL.56-1-WORL-TBPD.M,nan,2008-11-01,2136.363147
INTL.53-1-GUY-TBPD.M,nan,2008-11-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2008-11-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2008-11-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2008-11-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2008-11-01,3089.1827
INTL.55-1-MEX-TBPD.M,nan,2008-11-01,3060.5
INTL.57-1-MEX-TBPD.M,453.0,2008-11-01,2756.4
INTL.56-1-MEX-TBPD.M,nan,2008-11-01,28.6827
INTL.53-1-USA-TBPD.M,nan,2008-11-01,8679.533
INTL.55-1-USA-TBPD.M,nan,2008-11-01,7679.233
INTL.57-1-USA-TBPD.M,9175.935,2008-11-01,5078.1
INTL.56-1-USA-TBPD.M,nan,2008-11-01,1000.3
INTL.53-1-WORL-TBPD.M,nan,2008-12-01,85724.248147
INTL.55-1-WORL-TBPD.M,nan,2008-12-01,83618.28199999999
INTL.57-1-WORL-TBPD.M,54389.0,2008-12-01,73550.516
INTL.56-1-WORL-TBPD.M,nan,2008-12-01,2105.966147
INTL.53-1-GUY-TBPD.M,nan,2008-12-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2008-12-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2008-12-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2008-12-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2008-12-01,3110.0827
INTL.55-1-MEX-TBPD.M,nan,2008-12-01,3081.4
INTL.57-1-MEX-TBPD.M,453.0,2008-12-01,2764.3
INTL.56-1-MEX-TBPD.M,nan,2008-12-01,28.6827
INTL.53-1-USA-TBPD.M,nan,2008-12-01,8529.418
INTL.55-1-USA-TBPD.M,nan,2008-12-01,7559.515
INTL.57-1-USA-TBPD.M,9175.935,2008-12-01,5102.677
INTL.56-1-USA-TBPD.M,nan,2008-12-01,969.903
INTL.53-1-WORL-TBPD.M,nan,2009-01-01,84463.913636
INTL.55-1-WORL-TBPD.M,nan,2009-01-01,82397.367
INTL.57-1-WORL-TBPD.M,54389.0,2009-01-01,72485.235
INTL.56-1-WORL-TBPD.M,nan,2009-01-01,2066.546636
INTL.53-1-GUY-TBPD.M,nan,2009-01-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-01-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-01-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-01-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-01-01,3076.2712
INTL.55-1-MEX-TBPD.M,nan,2009-01-01,3051.003
INTL.57-1-MEX-TBPD.M,453.0,2009-01-01,2728.9
INTL.56-1-MEX-TBPD.M,nan,2009-01-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-01-01,8622.204
INTL.55-1-USA-TBPD.M,nan,2009-01-01,7671.946
INTL.57-1-USA-TBPD.M,9175.935,2009-01-01,5144.097
INTL.56-1-USA-TBPD.M,nan,2009-01-01,950.258
INTL.53-1-WORL-TBPD.M,nan,2009-02-01,84992.600636
INTL.55-1-WORL-TBPD.M,nan,2009-02-01,82945.455
INTL.57-1-WORL-TBPD.M,54389.0,2009-02-01,72875.503
INTL.56-1-WORL-TBPD.M,nan,2009-02-01,2047.145636
INTL.53-1-GUY-TBPD.M,nan,2009-02-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-02-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-02-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-02-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-02-01,3052.0712
INTL.55-1-MEX-TBPD.M,nan,2009-02-01,3026.803
INTL.57-1-MEX-TBPD.M,453.0,2009-02-01,2706.7
INTL.56-1-MEX-TBPD.M,nan,2009-02-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-02-01,8792.701
INTL.55-1-USA-TBPD.M,nan,2009-02-01,7861.844
INTL.57-1-USA-TBPD.M,9175.935,2009-02-01,5239.214
INTL.56-1-USA-TBPD.M,nan,2009-02-01,930.857
INTL.53-1-WORL-TBPD.M,nan,2009-03-01,84859.597636
INTL.55-1-WORL-TBPD.M,nan,2009-03-01,82831.277
INTL.57-1-WORL-TBPD.M,54389.0,2009-03-01,72709.632
INTL.56-1-WORL-TBPD.M,nan,2009-03-01,2028.320636
INTL.53-1-GUY-TBPD.M,nan,2009-03-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-03-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-03-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-03-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-03-01,3051.2712
INTL.55-1-MEX-TBPD.M,nan,2009-03-01,3026.003
INTL.57-1-MEX-TBPD.M,453.0,2009-03-01,2696.9
INTL.56-1-MEX-TBPD.M,nan,2009-03-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-03-01,8860.692
INTL.55-1-USA-TBPD.M,nan,2009-03-01,7948.66
INTL.57-1-USA-TBPD.M,9175.935,2009-03-01,5218.581
INTL.56-1-USA-TBPD.M,nan,2009-03-01,912.032
INTL.53-1-WORL-TBPD.M,nan,2009-04-01,85326.159636
INTL.55-1-WORL-TBPD.M,nan,2009-04-01,83227.571
INTL.57-1-WORL-TBPD.M,54389.0,2009-04-01,72994.151
INTL.56-1-WORL-TBPD.M,nan,2009-04-01,2098.588636
INTL.53-1-GUY-TBPD.M,nan,2009-04-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-04-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-04-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-04-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-04-01,3046.8712
INTL.55-1-MEX-TBPD.M,nan,2009-04-01,3021.603
INTL.57-1-MEX-TBPD.M,453.0,2009-04-01,2687.5
INTL.56-1-MEX-TBPD.M,nan,2009-04-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-04-01,8966.927
INTL.55-1-USA-TBPD.M,nan,2009-04-01,7984.627
INTL.57-1-USA-TBPD.M,9175.935,2009-04-01,5278.133
INTL.56-1-USA-TBPD.M,nan,2009-04-01,982.3
INTL.53-1-WORL-TBPD.M,nan,2009-05-01,85288.009636
INTL.55-1-WORL-TBPD.M,nan,2009-05-01,83197.625
INTL.57-1-WORL-TBPD.M,54389.0,2009-05-01,72595.179
INTL.56-1-WORL-TBPD.M,nan,2009-05-01,2090.384636
INTL.53-1-GUY-TBPD.M,nan,2009-05-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-05-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-05-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-05-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-05-01,3016.1712
INTL.55-1-MEX-TBPD.M,nan,2009-05-01,2990.903
INTL.57-1-MEX-TBPD.M,453.0,2009-05-01,2654.8
INTL.56-1-MEX-TBPD.M,nan,2009-05-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-05-01,9151.093
INTL.55-1-USA-TBPD.M,nan,2009-05-01,8176.997
INTL.57-1-USA-TBPD.M,9175.935,2009-05-01,5376.903
INTL.56-1-USA-TBPD.M,nan,2009-05-01,974.096
INTL.53-1-WORL-TBPD.M,nan,2009-06-01,85552.990636
INTL.55-1-WORL-TBPD.M,nan,2009-06-01,83398.302
INTL.57-1-WORL-TBPD.M,54389.0,2009-06-01,72726.703
INTL.56-1-WORL-TBPD.M,nan,2009-06-01,2154.688636
INTL.53-1-GUY-TBPD.M,nan,2009-06-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-06-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-06-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-06-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-06-01,2906.9712
INTL.55-1-MEX-TBPD.M,nan,2009-06-01,2881.703
INTL.57-1-MEX-TBPD.M,453.0,2009-06-01,2562.6
INTL.56-1-MEX-TBPD.M,nan,2009-06-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-06-01,9127.204
INTL.55-1-USA-TBPD.M,nan,2009-06-01,8088.804
INTL.57-1-USA-TBPD.M,9175.935,2009-06-01,5269.3
INTL.56-1-USA-TBPD.M,nan,2009-06-01,1038.4
INTL.53-1-WORL-TBPD.M,nan,2009-07-01,86460.934636
INTL.55-1-WORL-TBPD.M,nan,2009-07-01,84359.13
INTL.57-1-WORL-TBPD.M,54389.0,2009-07-01,73687.155
INTL.56-1-WORL-TBPD.M,nan,2009-07-01,2101.804636
INTL.53-1-GUY-TBPD.M,nan,2009-07-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-07-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-07-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-07-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-07-01,2952.2712
INTL.55-1-MEX-TBPD.M,nan,2009-07-01,2927.003
INTL.57-1-MEX-TBPD.M,453.0,2009-07-01,2604.9
INTL.56-1-MEX-TBPD.M,nan,2009-07-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-07-01,9201.297
INTL.55-1-USA-TBPD.M,nan,2009-07-01,8215.781
INTL.57-1-USA-TBPD.M,9175.935,2009-07-01,5397.935
INTL.56-1-USA-TBPD.M,nan,2009-07-01,985.516
INTL.53-1-WORL-TBPD.M,nan,2009-08-01,86093.752636
INTL.55-1-WORL-TBPD.M,nan,2009-08-01,83974.11
INTL.57-1-WORL-TBPD.M,54389.0,2009-08-01,73145.54
INTL.56-1-WORL-TBPD.M,nan,2009-08-01,2119.642636
INTL.53-1-GUY-TBPD.M,nan,2009-08-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-08-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-08-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-08-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-08-01,2940.1712
INTL.55-1-MEX-TBPD.M,nan,2009-08-01,2914.903
INTL.57-1-MEX-TBPD.M,453.0,2009-08-01,2586.8
INTL.56-1-MEX-TBPD.M,nan,2009-08-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-08-01,9282.476
INTL.55-1-USA-TBPD.M,nan,2009-08-01,8279.122
INTL.57-1-USA-TBPD.M,9175.935,2009-08-01,5417.581
INTL.56-1-USA-TBPD.M,nan,2009-08-01,1003.354
INTL.53-1-WORL-TBPD.M,nan,2009-09-01,86494.671636
INTL.55-1-WORL-TBPD.M,nan,2009-09-01,84351.183
INTL.57-1-WORL-TBPD.M,54389.0,2009-09-01,73584.571
INTL.56-1-WORL-TBPD.M,nan,2009-09-01,2143.488636
INTL.53-1-GUY-TBPD.M,nan,2009-09-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-09-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-09-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-09-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-09-01,2988.0712
INTL.55-1-MEX-TBPD.M,nan,2009-09-01,2962.803
INTL.57-1-MEX-TBPD.M,453.0,2009-09-01,2642.7
INTL.56-1-MEX-TBPD.M,nan,2009-09-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-09-01,9477.632
INTL.55-1-USA-TBPD.M,nan,2009-09-01,8450.432
INTL.57-1-USA-TBPD.M,9175.935,2009-09-01,5558.833
INTL.56-1-USA-TBPD.M,nan,2009-09-01,1027.2
INTL.53-1-WORL-TBPD.M,nan,2009-10-01,86979.075636
INTL.55-1-WORL-TBPD.M,nan,2009-10-01,84901.304
INTL.57-1-WORL-TBPD.M,54389.0,2009-10-01,74041.585
INTL.56-1-WORL-TBPD.M,nan,2009-10-01,2077.771636
INTL.53-1-GUY-TBPD.M,nan,2009-10-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-10-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-10-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-10-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-10-01,2988.6712
INTL.55-1-MEX-TBPD.M,nan,2009-10-01,2963.403
INTL.57-1-MEX-TBPD.M,453.0,2009-10-01,2645.3
INTL.56-1-MEX-TBPD.M,nan,2009-10-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-10-01,9403.988
INTL.55-1-USA-TBPD.M,nan,2009-10-01,8442.505
INTL.57-1-USA-TBPD.M,9175.935,2009-10-01,5524.452
INTL.56-1-USA-TBPD.M,nan,2009-10-01,961.483
INTL.53-1-WORL-TBPD.M,nan,2009-11-01,87164.363636
INTL.55-1-WORL-TBPD.M,nan,2009-11-01,85103.275
INTL.57-1-WORL-TBPD.M,54389.0,2009-11-01,74165.539
INTL.56-1-WORL-TBPD.M,nan,2009-11-01,2061.088636
INTL.53-1-GUY-TBPD.M,nan,2009-11-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-11-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-11-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-11-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-11-01,2947.6712
INTL.55-1-MEX-TBPD.M,nan,2009-11-01,2922.403
INTL.57-1-MEX-TBPD.M,453.0,2009-11-01,2597.3
INTL.56-1-MEX-TBPD.M,nan,2009-11-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-11-01,9312.95
INTL.55-1-USA-TBPD.M,nan,2009-11-01,8368.15
INTL.57-1-USA-TBPD.M,9175.935,2009-11-01,5394.6
INTL.56-1-USA-TBPD.M,nan,2009-11-01,944.8
INTL.53-1-WORL-TBPD.M,nan,2009-12-01,86673.734636
INTL.55-1-WORL-TBPD.M,nan,2009-12-01,84527.059
INTL.57-1-WORL-TBPD.M,54389.0,2009-12-01,73862.078
INTL.56-1-WORL-TBPD.M,nan,2009-12-01,2146.675636
INTL.53-1-GUY-TBPD.M,nan,2009-12-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2009-12-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2009-12-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2009-12-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2009-12-01,2997.9712
INTL.55-1-MEX-TBPD.M,nan,2009-12-01,2972.703
INTL.57-1-MEX-TBPD.M,453.0,2009-12-01,2638.6
INTL.56-1-MEX-TBPD.M,nan,2009-12-01,25.2682
INTL.53-1-USA-TBPD.M,nan,2009-12-01,9421.781
INTL.55-1-USA-TBPD.M,nan,2009-12-01,8391.394
INTL.57-1-USA-TBPD.M,9175.935,2009-12-01,5451.742
INTL.56-1-USA-TBPD.M,nan,2009-12-01,1030.387
INTL.53-1-WORL-TBPD.M,nan,2010-01-01,86390.66873767762
INTL.55-1-WORL-TBPD.M,nan,2010-01-01,84335.07326257763
INTL.57-1-WORL-TBPD.M,54389.0,2010-01-01,74045.54594696118
INTL.56-1-WORL-TBPD.M,nan,2010-01-01,2055.5954751
INTL.53-1-GUY-TBPD.M,nan,2010-01-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2010-01-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2010-01-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2010-01-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2010-01-01,3015.077
INTL.55-1-MEX-TBPD.M,nan,2010-01-01,2993.8
INTL.57-1-MEX-TBPD.M,453.0,2010-01-01,2660.4
INTL.56-1-MEX-TBPD.M,nan,2010-01-01,21.277
INTL.53-1-USA-TBPD.M,nan,2010-01-01,9378.497
INTL.55-1-USA-TBPD.M,nan,2010-01-01,8417.787
INTL.57-1-USA-TBPD.M,9175.935,2010-01-01,5404.161
INTL.56-1-USA-TBPD.M,nan,2010-01-01,960.71
INTL.53-1-WORL-TBPD.M,nan,2010-02-01,86813.90973767762
INTL.55-1-WORL-TBPD.M,nan,2010-02-01,84658.95326257762
INTL.57-1-WORL-TBPD.M,54389.0,2010-02-01,74360.29494696119
INTL.56-1-WORL-TBPD.M,nan,2010-02-01,2154.9564751
INTL.53-1-GUY-TBPD.M,nan,2010-02-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2010-02-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2010-02-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2010-02-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2010-02-01,3008.877
INTL.55-1-MEX-TBPD.M,nan,2010-02-01,2987.6
INTL.57-1-MEX-TBPD.M,453.0,2010-02-01,2655.2
INTL.56-1-MEX-TBPD.M,nan,2010-02-01,21.277
INTL.53-1-USA-TBPD.M,nan,2010-02-01,9685.618
INTL.55-1-USA-TBPD.M,nan,2010-02-01,8625.547
INTL.57-1-USA-TBPD.M,9175.935,2010-02-01,5553.429
INTL.56-1-USA-TBPD.M,nan,2010-02-01,1060.071
INTL.53-1-WORL-TBPD.M,nan,2010-03-01,87085.08873767762
INTL.55-1-WORL-TBPD.M,nan,2010-03-01,84926.52626257762
INTL.57-1-WORL-TBPD.M,54389.0,2010-03-01,74606.7539469612
INTL.56-1-WORL-TBPD.M,nan,2010-03-01,2158.5624751
INTL.53-1-GUY-TBPD.M,nan,2010-03-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2010-03-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2010-03-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2010-03-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2010-03-01,3000.777
INTL.55-1-MEX-TBPD.M,nan,2010-03-01,2979.5
INTL.57-1-MEX-TBPD.M,453.0,2010-03-01,2641.1
INTL.56-1-MEX-TBPD.M,nan,2010-03-01,21.277
INTL.53-1-USA-TBPD.M,nan,2010-03-01,9685.061
INTL.55-1-USA-TBPD.M,nan,2010-03-01,8621.384
INTL.57-1-USA-TBPD.M,9175.935,2010-03-01,5515.355
INTL.56-1-USA-TBPD.M,nan,2010-03-01,1063.677
INTL.53-1-WORL-TBPD.M,nan,2010-04-01,87248.25273767763
INTL.55-1-WORL-TBPD.M,nan,2010-04-01,85125.73426257762
INTL.57-1-WORL-TBPD.M,54389.0,2010-04-01,74359.84394696119
INTL.56-1-WORL-TBPD.M,nan,2010-04-01,2122.5184751
INTL.53-1-GUY-TBPD.M,nan,2010-04-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2010-04-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2010-04-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2010-04-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2010-04-01,2996.477
INTL.55-1-MEX-TBPD.M,nan,2010-04-01,2975.2
INTL.57-1-MEX-TBPD.M,453.0,2010-04-01,2638.8
INTL.56-1-MEX-TBPD.M,nan,2010-04-01,21.277
INTL.53-1-USA-TBPD.M,nan,2010-04-01,9528.644
INTL.55-1-USA-TBPD.M,nan,2010-04-01,8501.011
INTL.57-1-USA-TBPD.M,9175.935,2010-04-01,5392.3
INTL.56-1-USA-TBPD.M,nan,2010-04-01,1027.633
INTL.53-1-WORL-TBPD.M,nan,2010-05-01,87469.46173767763
INTL.55-1-WORL-TBPD.M,nan,2010-05-01,85305.60826257763
INTL.57-1-WORL-TBPD.M,54389.0,2010-05-01,74339.71394696119
INTL.56-1-WORL-TBPD.M,nan,2010-05-01,2163.8534751
INTL.53-1-GUY-TBPD.M,nan,2010-05-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2010-05-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2010-05-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2010-05-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2010-05-01,2997.677
INTL.55-1-MEX-TBPD.M,nan,2010-05-01,2976.4
INTL.57-1-MEX-TBPD.M,453.0,2010-05-01,2639.0
INTL.56-1-MEX-TBPD.M,nan,2010-05-01,21.277
INTL.53-1-USA-TBPD.M,nan,2010-05-01,9632.267
INTL.55-1-USA-TBPD.M,nan,2010-05-01,8563.299
INTL.57-1-USA-TBPD.M,9175.935,2010-05-01,5400.871
INTL.56-1-USA-TBPD.M,nan,2010-05-01,1068.968
INTL.53-1-WORL-TBPD.M,nan,2010-06-01,87134.04473767763
INTL.55-1-WORL-TBPD.M,nan,2010-06-01,84954.49226257762
INTL.57-1-WORL-TBPD.M,54389.0,2010-06-01,73974.67494696118
INTL.56-1-WORL-TBPD.M,nan,2010-06-01,2179.5524751
INTL.53-1-GUY-TBPD.M,nan,2010-06-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2010-06-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2010-06-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2010-06-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2010-06-01,2952.877
INTL.55-1-MEX-TBPD.M,nan,2010-06-01,2931.6
INTL.57-1-MEX-TBPD.M,453.0,2010-06-01,2592.2
INTL.56-1-MEX-TBPD.M,nan,2010-06-01,21.277
